college_code,college_name,city,status,branch_code,branch_name,year,round,category,cutoff_percentile
3185,Thadomal Shahani Engineering College,Mumbai,Private,318537210,Electronics and Telecommunication Engineering,2024,3,OPEN,95.9231
3185,Thadomal Shahani Engineering College,Mumbai,Private,318537210,Electronics and Telecommunication Engineering,2024,3,EWS,95.7804
3185,Thadomal Shahani Engineering College,Mumbai,Private,318537210,Electronics and Telecommunication Engineering,2024,3,TFWS,96.0594
3185,Thadomal Shahani Engineering College,Mumbai,Private,318537210,Electronics and Telecommunication Engineering,2024,3,OBC,95.441
3185,Thadomal Shahani Engineering College,Mumbai,Private,318537210,Electronics and Telecommunication Engineering,2024,3,SC,93.7074
3185,Thadomal Shahani Engineering College,Mumbai,Private,318537210,Electronics and Telecommunication Engineering,2024,3,ST,90.4211
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,1,OPEN,95.1533
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,1,EWS,94.8962
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,1,TFWS,95.1496
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,1,OBC,94.556
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,1,SC,92.8388
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,1,ST,89.5495
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,2,OPEN,94.8736
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,2,EWS,94.8361
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,2,TFWS,94.9911
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,2,OBC,94.477
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,2,SC,92.7341
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,2,ST,89.479
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,3,OPEN,94.7427
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,3,EWS,94.5108
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,3,TFWS,94.7506
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,3,OBC,94.3562
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,3,SC,92.4768
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2022,3,ST,89.2991
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,1,OPEN,95.1973
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,1,EWS,95.1326
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,1,TFWS,95.2702
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,1,OBC,94.7742
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,1,SC,93.042
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,1,ST,89.7836
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,2,OPEN,95.0169
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,2,EWS,94.8976
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,2,TFWS,95.0833
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,2,OBC,94.5997
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,2,SC,92.8045
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,2,ST,89.5314
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,3,OPEN,94.9313
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,3,EWS,94.7662
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,3,TFWS,94.9938
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,3,OBC,94.4597
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,3,SC,92.7032
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2023,3,ST,89.3877
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,1,OPEN,95.3428
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,1,EWS,95.2179
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,1,TFWS,95.3882
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,1,OBC,94.8309
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,1,SC,93.1757
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,1,ST,89.8588
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,2,OPEN,95.1677
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,2,EWS,94.977
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,2,TFWS,95.1502
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,2,OBC,94.6778
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,2,SC,92.9332
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,2,ST,89.7263
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,3,OPEN,94.9051
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,3,EWS,94.8623
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,3,TFWS,95.1073
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,3,OBC,94.5712
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,3,SC,92.7974
3185,Thadomal Shahani Engineering College,Mumbai,Private,318529310,Electrical Engineering,2024,3,ST,89.4609
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,1,OPEN,94.5057
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,1,EWS,94.3881
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,1,TFWS,94.5521
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,1,OBC,94.1015
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,1,SC,92.2103
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,1,ST,89.0036
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,2,OPEN,94.3318
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,2,EWS,94.2088
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,2,TFWS,94.3807
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,2,OBC,93.8947
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,2,SC,92.2098
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,2,ST,88.7563
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,3,OPEN,94.0703
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,3,EWS,94.0488
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,3,TFWS,94.2693
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,3,OBC,93.752
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,3,SC,91.9867
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2022,3,ST,88.6958
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,1,OPEN,94.6414
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,1,EWS,94.4758
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,1,TFWS,94.7116
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,1,OBC,94.1608
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,1,SC,92.3678
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,1,ST,89.0989
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,2,OPEN,94.5423
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,2,EWS,94.2816
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,2,TFWS,94.5289
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,2,OBC,93.9886
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,2,SC,92.2933
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,2,ST,89.0329
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,3,OPEN,94.3145
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,3,EWS,94.1569
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,3,TFWS,94.4063
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,3,OBC,93.7848
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,3,SC,92.1464
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2023,3,ST,88.7273
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,1,OPEN,94.6269
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,1,EWS,94.6078
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,1,TFWS,94.8105
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,1,OBC,94.2051
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,1,SC,92.4289
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,1,ST,89.1684
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,2,OPEN,94.4728
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,2,EWS,94.3492
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,2,TFWS,94.6653
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,2,OBC,94.1084
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,2,SC,92.2828
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,2,ST,89.0934
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,3,OPEN,94.4205
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,3,EWS,94.1564
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,3,TFWS,94.5064
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,3,OBC,93.9629
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,3,SC,92.1877
3185,Thadomal Shahani Engineering College,Mumbai,Private,318561210,Mechanical Engineering,2024,3,ST,88.7963
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,1,OPEN,93.5348
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,1,EWS,93.3607
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,1,TFWS,93.59
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,1,OBC,92.973
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,1,SC,91.3372
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,1,ST,87.9939
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,2,OPEN,93.274
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,2,EWS,93.2163
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,2,TFWS,93.4825
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,2,OBC,92.8858
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,2,SC,91.1183
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,2,ST,87.8383
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,3,OPEN,93.1554
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,3,EWS,92.9612
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,3,TFWS,93.2031
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,3,OBC,92.7532
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,3,SC,90.8504
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2022,3,ST,87.6704
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,1,OPEN,93.6392
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,1,EWS,93.5445
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,1,TFWS,93.6435
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,1,OBC,93.2058
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,1,SC,91.4859
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,1,ST,88.0463
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,2,OPEN,93.5302
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,2,EWS,93.391
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,2,TFWS,93.5394
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,2,OBC,93.0534
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,2,SC,91.2893
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,2,ST,87.929
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,3,OPEN,93.2441
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,3,EWS,93.1921
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,3,TFWS,93.2861
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,3,OBC,92.7971
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,3,SC,91.0996
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2023,3,ST,87.8213
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,1,OPEN,93.689
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,1,EWS,93.5588
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,1,TFWS,93.8295
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,1,OBC,93.2917
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,1,SC,91.5098
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,1,ST,88.2036
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,2,OPEN,93.5608
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,2,EWS,93.4168
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,2,TFWS,93.6925
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,2,OBC,93.1055
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,2,SC,91.323
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,2,ST,88.0497
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,3,OPEN,93.2821
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,3,EWS,93.1602
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,3,TFWS,93.3504
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,3,OBC,92.9601
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,3,SC,91.0819
3185,Thadomal Shahani Engineering College,Mumbai,Private,318519110,Civil Engineering,2024,3,ST,87.8071
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,1,OPEN,93.7627
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,1,EWS,93.5637
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,1,TFWS,93.8201
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,1,OBC,93.3853
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,1,SC,91.5416
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,1,ST,88.3103
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,2,OPEN,93.6488
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,2,EWS,93.4363
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,2,TFWS,93.7067
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,2,OBC,93.2036
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,2,SC,91.3703
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,2,ST,88.1859
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,3,OPEN,93.4692
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,3,EWS,93.2932
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,3,TFWS,93.5401
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,3,OBC,92.9855
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,3,SC,91.2493
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2022,3,ST,87.9358
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,1,OPEN,93.9961
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,1,EWS,93.8352
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,1,TFWS,94.049
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,1,OBC,93.537
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,1,SC,91.6563
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,1,ST,88.3597
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,2,OPEN,93.7751
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,2,EWS,93.638
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,2,TFWS,93.8443
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,2,OBC,93.2898
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,2,SC,91.6058
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,2,ST,88.2364
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,3,OPEN,93.531
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,3,EWS,93.4229
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,3,TFWS,93.6922
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,3,OBC,93.186
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,3,SC,91.32
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2023,3,ST,88.0889
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,1,OPEN,93.9307
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,1,EWS,93.9224
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,1,TFWS,94.0753
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,1,OBC,93.6182
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,1,SC,91.7918
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,1,ST,88.486
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,2,OPEN,93.7736
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,2,EWS,93.7149
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,2,TFWS,93.9158
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,2,OBC,93.322
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,2,SC,91.7253
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,2,ST,88.4
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,3,OPEN,93.6338
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,3,EWS,93.4907
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,3,TFWS,93.6757
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,3,OBC,93.2294
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,3,SC,91.407
3185,Thadomal Shahani Engineering College,Mumbai,Private,318550710,Chemical Engineering,2024,3,ST,88.228
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,1,OPEN,98.4225
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,1,EWS,98.1674
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,1,TFWS,98.429
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,1,OBC,97.9874
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,1,SC,96.1645
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,1,ST,92.8074
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,2,OPEN,98.2552
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,2,EWS,98.0579
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,2,TFWS,98.3452
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,2,OBC,97.725
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,2,SC,96.0198
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,2,ST,92.6876
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,3,OPEN,97.9621
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,3,EWS,97.8818
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,3,TFWS,98.0683
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,3,OBC,97.6397
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,3,SC,95.7731
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2022,3,ST,92.4587
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2023,1,OPEN,98.5578
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2023,1,EWS,98.4272
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2023,1,TFWS,98.529
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2023,1,OBC,98.1227
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2023,1,SC,96.2845
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2023,1,ST,92.9538
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2023,2,OPEN,98.4149
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2023,2,EWS,98.2991
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2023,2,TFWS,98.5145
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2023,2,OBC,97.9143
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2023,2,SC,96.2482
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2023,2,ST,92.8855
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2023,3,OPEN,98.1737
3207,Dwarkadas J. Sanghvi College of Engineering,Mumbai,Private,320724210,Computer Engineering,2023,3,EWS,98.0028
